Ticker,Name
RLFL.BO,RAMCHANDRA LEASING & FINANCE L
RMCHEM.BO,RAM MINERALS AND CHEMICALS LIM
RMCL.BO,Radha Madhav Corp. Ltd.
RMCL.NS,Radha Madhav Corporation Limited
RML.BO,RANE (MADRAS) LTD.
RML.NS,Rane (Madras) Limited
RMMIL.NS,Resurgere Mines & Minerals India Limited
RNBDENIMS.BO,R&B DENIMS LTD
RODIUM.BO,RODIUM REALTY LIMITED
ROHITFERRO.BO,Rohit Ferro-Tech Limited
ROHITFERRO.NS,Rohit Ferro-Tech Limited
ROHLTD.BO,Royal Orchid Hotels Limited
ROHLTD.NS,Royal Orchid Hotels Limited
ROLLT.BO,Rollatainers Limited
ROLTA.BO,Rolta India Limited
ROLTA.NS,Rolta India Limited
ROOPAIND.BO,Roopa Industries Ltd.
ROSELABS.BO,Roselabs Finance Limited
ROSEMER.BO,ROSE MERC.LTD.
ROSSELLIND.BO,ROSSELL INDIA LTD.
ROSSELLIND.NS,Rossell India Limited
ROTO.BO,Roto Pumps Limited
ROYALCU.BO,Royal Cushion Vinyl Products
ROYALIND.BO,ROYAL INDIA CORPORATION LIMITE
RPGLIFE.BO,RPG LIFE SCIENCES LTD.
RPGLIFE.NS,RPG Life Sciences Limited
RPIL.BO,Ritesh Properties and Industries Ltd.
RPOWER.BO,Reliance Power Limited
RPOWER.NS,Reliance Power Limited
RPPINFRA.BO,RPP INFRA PROJECTS LTD.
RPPINFRA.NS,RPP Infra Projects Limited
RRFIN.BO,RR Financial Consultants Limited
RSCINT.BO,RSC International Ltd
RSSOFTWARE.BO,R.S.SOFTWARE INDIA LTD.
RSSOFTWARE.NS,R. S. Software (India) Limited
RSWM.BO,RSWM LTD.
RSWM.NS,RSWM Limited
RSYSTEMINT.BO,R SYSTEMS INTERNATIONAL LTD.
RSYSTEMS.NS,R Systems International Limited
RTEXPO.BO,RT Exports Ltd.
RTFL.BO,Real Touch Finance Limited
RTNINFRA.BO,RATTANINDIA INFRASTRUCTURE LTD
RTNINFRA.NS,RattanIndia Infrastructure Limited
RTNPOWER.BO,RATTANINDIA POWER LTD.
RTNPOWER.NS,RattanIndia Power Limited
RTSPOWR.BO,RTS Power Corporation Ltd.
RUBBERPR.BO,The Rubber Products Limited
RUBFILA.BO,Rubfila International Limited
RUBRAME.BO,RUBRA MEDICAMENTS LTD.
RUBYMILLS.BO,RUBY MILLS LTD.
RUBYMILLS.NS,The Ruby Mills Limited
RUCHINFRA.BO,RUCHI INFRASTRUCTURE LTD.
RUCHINFRA.NS,Ruchi Infrastructure Limited
RUCHIRA.BO,Ruchira Papers Ltd.
RUCHIRA.NS,Ruchira Papers Limited
RUCHISOYA.BO,Ruchi Soya Industries Limited
RUNGTAIR.BO,Rungta Irrigation Limited
RUPA.BO,RUPA & COMPANY LTD.
RUPA.NS,Rupa & Company Limited
RUSHIL.BO,RUSHIL DECOR LTD.
RUSHIL.NS,Rushil Décor Limited
S&SPOWER.BO,S&S POWER SWITCHGEAR LTD.
SAAMYABIO.BO,Saamya Biotech (India) Limited
SAB.BO,SAB INDUSTRIES LIMITED
SABOOBR.BO,Saboo Brothers Limited
SABOOSOD.BO,Saboo Sodium Chloro Ltd.
SABTN.BO,SRI ADHIKARI BROTHERS TELEVISI
SABTN.NS,Sri Adhikari Brothers Television Network Limited
SACHEMT.BO,Sacheta Metals Limited
SADBHAV.BO,"Sadbhav Engineering, Ltd."
SADBHAV.NS,Sadbhav Engineering Limited
SADBHIN.BO,Sadbhav Infrastructure Project
SADBHIN.NS,Sadbhav Infrastructure Project Limited
SADHNANIQ.BO,Sadhana Nitro Chem Ltd.
SAENTER.BO,South Asian Enterprises Limited
SAFARIND.BO,Safari Industries India Ltd.
SAFFRON.BO,SAFFRON INDUSTRIES LIMITED
SAGARPROD.BO,SAGAR PRODUCTIONS LIMITED
SAGARSYST.BO,SAGAR SYSTECH LTD.
SAGCEM.BO,SAGAR CEMENTS LTD.
SAGCEM.NS,Sagar Cements Limited
SAHARA.BO,Sahara One Media and Entertainment Limited
SAHARAHOUS.BO,Sahara Housingfina Corporation Limited
SAHLIBHFI.BO,Shalibhadra Finance Limited
SAHYADRI.BO,Sahyadri Industries Ltd
SAIBABA.BO,SAI BABA INVESTMENT AND COMMER
SAIJEEV.BO,SAI JEEVADHARA FINANCE LIMITED
SAIL.BO,Steel Authority of India Limited
SAIL.NS,Steel Authority of India Limited
SAINIK.BO,Sainik Finance & Industries Ltd.
SAINTGOBAIN.BO,Saint-Gobain Sekurit India Limited
SAKHTISUG.BO,SAKTHI SUGARS LTD.
SAKHTISUG.NS,Sakthi Sugars Limited
SAKSOFT.NS,Saksoft Limited
SAKTHIFIN.BO,SAKTHI FINANCE LTD.
SAKUMA.BO,SAKUMA EXPORTS LTD.
SAKUMA.NS,Sakuma Exports Limited
SALGUTI.BO,Salguti Industries Limited
SALONACOT.BO,SALONA COTSPIN LTD.
SALORAINTL.BO,SALORA INTERNATIONAL LTD.
SALSTEEL.BO,S.A.L. Steel Limited
SALSTEEL.NS,S.A.L. Steel Limited
SALZER.BO,Salzer Electronics Limited
SALZERELEC.NS,SALZER ELECTRONICS INR10
SAMBANDAM.BO,SAMBANDAM SPINNING MILLS LTD.
SAMBHAAV.BO,SAMBHAAV MEDIA LTD.
SAMBHAAV.NS,Sambhaav Media Limited
SAMINDUS.BO,SAM INDUSTRIES LTD.
SAMKRG.BO,Samkrg Pistons and Rings Limited
SAMPRE.BO,Sampre Nutritions Ltd.
SAMRATPH.BO,Samrat Pharmachem Limited
SAMTEX.BO,Samtex Fashions Ltd.
SAMYAKINT.BO,Samyak International Limited
SANBLUE.BO,SANBLUE CORPORATION LTD.
SANCTRN.BO,Sanco Trans Ltd.
SANDESH.BO,The Sandesh Limited
SANDESH.NS,The Sandesh Limited
SANDPLAST.BO,Sand Plast India Ltd
SANDUMA.BO,The Sandur Manganese & Iron Ores Limited
SANDUPHQ.BO,Sandu Pharmaceuticals Limited
SANGAMIND.BO,SANGAM (INDIA) LTD.
SANGAMIND.NS,Sangam (India) Limited
SANGHCO.BO,Sanghi Corporate Services Limited
SANGHIIND.BO,SANGHI INDUSTRIES LTD.
SANGHIIND.NS,Sanghi Industries Limited
SANGHVIFOR.BO,SANGHVI FORGING AND ENGINEERIN
SANGHVIFOR.NS,Sanghvi Forging & Engineering Limited
SANGHVIMOV.BO,SANGHVI MOVERS LTD.
SANGHVIMOV.NS,Sanghvi Movers Limited
SANINFRA.BO,SANMIT INFRA LIMITED
SANJIVIN.BO,Sanjivani Paranteral Ltd.
SANKHYAIN.BO,Sankhya Infotech Ltd.
SANOFI.BO,SANOFI INDIA LTD
SANOFI.NS,Sanofi India Limited
SANPA.BO,Sangal Papers Ltd
SANTETX.BO,SANRHEA TECHNICAL TEXTILES LTD
SANTOSHF.BO,Santosh Fine Fab Ltd
SANWARIA.BO,Sanwaria Agro Oils Limited
SANWARIA.NS,Sanwaria Agro Oils Limited
SAPL.BO,Sar Auto Products Limited
SAPPL.BO,Shree Ajit Pulp And Paper Ltd.
SARDAEN.BO,Sarda Energy & Minerals Limited
SARDAEN.NS,Sarda Energy & Minerals Limited
SARDAPPR.BO,Sarda Papers Limited
SAREGAMA.BO,Saregama India Ltd
SAREGAMA.NS,Saregama India Limited
SARLAPOLY.BO,SARLA PERFORMANCE FIBERS LTD.
SARLAPOLY.NS,Sarla Performance Fibers Limited
SARTHAKIND.BO,SARTHAK INDUSTRIES LTD.
SARUPINDUS.BO,SARUP INDUSTRIES LTD.
SASHWAT.BO,SASHWAT TECHNOCRATS LIMITED
SASKEN.BO,Sasken Communication Technologies Limited
SASKEN.NS,Sasken Technologies Limited
SATHAISPAT.BO,SATHAVAHANA ISPAT LTD.
SATHAISPAT.NS,Sathavahana Ispat Limited
SATIA.BO,SATIA INDUSTRIES LIMITED
SATIN.BO,SATIN CREDITCARE NETWORK LIMIT
SATIN.NS,Satin Creditcare Network Limited
SATINDLTD.BO,Sat Industries Limited
SATRAPROP.BO,Satra Properties India Ltd
SATYA.BO,SATYA MINERS & TRANSPORTERS LT
SAUMYA.BO,Saumya Consultants Ltd.
SAURASHCEM.BO,Saurashtra Cement Ltd.
SAVERA.BO,SAVERA INDUSTRIES LTD.
SAVFI.BO,Savani Financials Ltd.
SAVINFOCO.BO,Savant Infocomm Ltd.
SAWABUSI.BO,Sawaca Business Machines Limited
SAYAJIHOTL.BO,SAYAJI HOTELS LTD.
SBECSUG.BO,SBEC Sugar Limited
SBFL.BO,Shree Bhavya Fabrics Limited
SBIGETS.BO,SBI Mutual Fund - SBI-ETF Gold
SBIN.BO,STATE BANK OF INDIA
SBIN.NS,State Bank of India
SBISENSEX.BO,SBI MUTUAL FUND - SBI ETF SENS
SCAGRO.BO,SC Agrotech Limited
SCANDENT.BO,SCANDENT IMAGING LIMITED
SCANORG.BO,SCAN ORGANICS LTD.
SCANPGEOM.BO,Scanpoint Geomatics Ltd
SCANSTL.BO,Scan Steels Limited
SCFL.BO,Shyam Century Ferrous Limited
SCHABLON.BO,Schablona India Ltd
SCHNEIDER.BO,SCHNEIDER ELECTRIC INFRASTRUCT
SCHNEIDER.NS,Schneider Electric Infrastructure Limited
SCI.BO,The Shipping Corporation of India Limited
SCI.NS,The Shipping Corporation of India Limited
SCINDIA.BO,SCINDIA STEAM NAVIGATION CO.LT
SCL.BO,Sunshine Capital Ltd.
SCOOTER.BO,Scooters India Ltd.
SCTL.BO,Suncare Traders Limited
SDBL.BO,SOM DISTILLERIES & BREWERIES L
SDBL.NS,Som Distilleries & Breweries Limited
SEAGOLD.BO,Sea Gold Infrastructure Limited
SEAMECLTD.BO,Seamec Limited
SEAMECLTD.NS,Seamec Limited
SEASONF.BO,Seasons Furnishings Ltd
SEASONST.BO,Seasons Textiles Limited
SEATV.BO,SEA TV NETWORK LTD.
SECHE.BO,Secunderabad Healthcare Ltd.
SEL.BO,SANATHNAGAR ENTERPRISES LIMITE
SELAN.BO,Selan Exploration Technology Limited
SELAN.NS,Selan Exploration Technology Limited
SELLWIN.BO,SELLWIN TRADERS LIMITED
SELMCL.BO,SEL Manufacturing Company Limited
SELMCL.NS,SEL Manufacturing Company Limited
SENINFO.BO,SENTHIL INFOTEK LTD
SEPOWER.BO,S.E. POWER LTD.
SEPOWER.NS,S. E. Power Limited
SEQUENT.BO,SEQUENT SCIENTIFIC LTD.
SEQUENT.NS,Sequent Scientific Limited
SERIND.BO,Ser Industries Ltd
SESHAPAPER.BO,SESHASAYEE PAPER & BOARDS LTD.
SESHAPAPER.NS,Seshasayee Paper and Boards Limited
SESL.BO,Sylph Education Solutions Limi
SETCO.BO,Setco Automotive Limited
SETFBSE100.BO,SBI ETF BSE 100 ETF
SETFGOLD.NS,SBI MUTUAL FUND SBI-ETF GOLD
SETFNIF50.NS,SBI MUTUAL FUND SBI-ETF NIFTY 5
SETFNIFBK.NS,SBI MUTUAL FUND SBI-ETF NIFTY B
SETFNN50.NS,SBI MUTUAL FUND SBI-ETF NIFTY N
SEVENHILL.BO,SEVEN HILL INDUSTRIES LIMITED
SEYAIND.BO,SEYA INDUSTRIES LTD.
SEZAL.BO,SEZAL GLASS LIMITED
SEZAL.NS,Sejal Glass Limited
SFPIL.BO,SQUARE FOUR PROJECTS INDIA LIM
SGL.BO,STL GLOBAL LTD.
SGL.NS,STL Global Limited
SGNTE.BO,SGN Telecoms Ltd.
SHABCHM.BO,SHABA CHEMICALS LTD.
SHAHALLOYS.BO,SHAH ALLOYS LTD.
SHAHALLOYS.NS,Shah Alloys Limited
SHAHFOOD.BO,Shah Foods Limited
SHAILJA.BO,Shailja Commercial Trade Frenz
SHAILY.BO,Shaily Engineering Plastics Limited
SHAIVAL-SM.NS,SHAIVAL REALITY LT INR10
SHAKTIGAS.BO,SHRI SHAKTI LPG LTD.
SHAKTIPR.BO,Shakti Press Limited
SHAKTIPUMP.BO,SHAKTI PUMPS (INDIA) LTD.
SHAKTIPUMP.NS,Shakti Pumps (India) Limited
SHALIWIR.BO,Shalimar Wires Industries Ltd
SHALPAINTS.BO,SHALIMAR PAINTS LTD.
SHALPAINTS.NS,Shalimar Paints Limited
SHALPRO.BO,Shalimar Productions Limited
SHANTIGEAR.BO,SHANTHI GEARS LTD.
SHANTIGEAR.NS,Shanthi Gears Limited
SHAQUAK.BO,SHANTANU SHEOREY AQUAKULT LTD.
SHARDA.BO,SHARDA MOTOR INDUSTRIES LTD
SHARDACROP.BO,Sharda Cropchem Limited
SHARDACROP.NS,Sharda Cropchem Limited
SHARDAMOTR.NS,SHARDA MOTOR INDUS INR10
SHARDUL.BO,Shardul Securities Ltd.
SHARIABEES.BO,Goldman Sachs Mutual Fund - Goldman Sachs CNX Nifty Shariah Index Exchange Traded Scheme
SHARIABEES.NS,Goldman Sachs Shariah BeES ETF
SHARP.BO,Sharp India Ltd.
SHARPINV.BO,SHARP INVESTMENTS LTD
SHAWGELTIN.BO,NARMADA GELATINES LTD.
SHBAJRG.BO,Shri Bajrang Alloys Ltd.
SHBCLQ.BO,Shivalik Bimetal Controls Limited
SHBHAWPA.BO,Shree Bhawani Paper Mills Ltd.
SHEETAL.BO,Sheetal Diamonds Ltd
SHEETALB.BO,SHEETAL BIO-AGRO TECH LTD.
SHEMAROO.BO,SHEMAROO ENTERTAINMENT LIMITED
SHEMAROO.NS,Shemaroo Entertainment Limited
SHERVANI.BO,Shervani Industrial Syndicate Ltd
SHESHAINDS.BO,SHESHADRI INDUSTRIES LIMITED
SHETR.BO,Shetron Ltd.
SHGANEL.BO,SHREE GANESH ELASTOPLAST LTD.
SHHARICH.BO,Shree Hari Chemicals Export Limited
SHIKHAR.BO,SHIKHAR CONSULTANTS LTD.
SHIKHARLETR.BO,SHIKHAR LEASING & TRADING LTD.
SHILCTECH.BO,Shilchar Technologies Limited
SHILGRAVQ.BO,Shilp Gravures Limited
SHILPAMED.BO,SHILPA MEDICARE LTD.
SHILPAMED.NS,Shilpa Medicare Limited
SHINDL.BO,SHARAT INDUSTRIES LTD.
SHIRPUR-G.BO,SHIRPUR GOLD REFINERY LTD.
SHIRPUR-G.NS,Shirpur Gold Refinery Limited
SHIVA.BO,Shivansh Finserv Limited
SHIVAAGRO.BO,SHIVA GLOBAL AGRO INDUSTRIES L
SHIVACEM.BO,Shiva Cement Ltd.
SHIVAGR.BO,Shivagrico Implements Ltd.
SHIVALIK.BO,Shivalik Rasayan Ltd.
SHIVAMAUTO.BO,SHIVAM AUTOTECH LTD.
SHIVAMAUTO.NS,Shivam Autotech Limited
SHIVTEX.BO,SHIVA TEXYARN LTD.
SHK.BO,S H Kelkar and Company Limited
SHK.NS,S H Kelkar and Company Limited
SHKALYN.BO,SHRI KALYAN HOLDINGS LTD.
SHKARTP.BO,Shree Karthik Papers Ltd.
SHLAKSHMI.BO,Shri Lakshmi Cotsyn Limited
SHLAKSHMI.NS,Shri Lakshmi Cotsyn Limited
SHOPERSTOP.BO,Shoppers Stop Limited
SHOPERSTOP.NS,Shoppers Stop Limited
SHRAJOI.BO,SHRI RAJIVLOCHAN OIL EXTRACTIO
SHRDAIS.BO,Sharda Ispat Limited
SHREDIGCEM.BO,SHREE DIGVIJAY CEMENT CO.LTD.
SHREECEM.BO,Shree Cement Limited
SHREECEM.NS,Shree Cement Limited
SHREEGANES.BO,Shree Ganesh Biotech (India) L
SHREEJAL.BO,Shreejal Info Hubs Ltd
SHREEPAC.BO,Shree Pacetronix Ltd
SHREEPUSHK.BO,Shree Pushkar Chemicals & Fert
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited
SHREERAMA.BO,Shree Rama Multi-Tech Ltd.
SHREERAMA.NS,Shree Rama Multi-Tech Limited
SHREMETAL.BO,SHREE METALLOYS LTD.
SHREYANIND.BO,SHREYANS INDUSTRIES LTD.
SHREYANIND.NS,Shreyans Industries Limited
SHREYAS.BO,SHREYAS SHIPPING & LOGISTICS L
SHREYAS.NS,Shreyas Shipping and Logistics Limited
SHREYASI.BO,Shreyas Intermediates Limited
SHRGLTR.BO,Shree Global Tradefin Limited
SHRICON.BO,Shricon Industries Ltd.
SHRIDINE.BO,Shri Dinesh Mills Limited
SHRIKRISH.BO,Shri Krishna Devcon Limited
SHRINIWAS.BO,Shri Niwas Leasing and Finance
SHRIRAMCIT.BO,SHRIRAM CITY UNION FINANCE LTD
SHRIRAMCIT.NS,Shriram City Union Finance Limited
SHRIRAMEPC.BO,Shriram EPC Limited
SHRIRAMEPC.NS,Shriram EPC Limited
SHRISTI.BO,Shristi Infrastructure Development Corporation Ltd.
SHRJAGP.BO,Shri Jagdamba Polymers Ltd.
SHRMFGC.BO,Shree Manufacturing Company Limited
SHUKJEW.BO,Shukra Jewellery Limited
SHVFL.BO,SHREEVATSAA FINANCE & LEASING
SHVSUIT.BO,SHIVA SUITINGS LTD.
SHYAM.BO,VENTURA GUARANTY LTD.
SHYAMCENT.NS,SHYAM CENTURY FERR INR1
SHYAMTEL.BO,SHYAM TELECOM LTD.
SHYAMTEL.NS,Shyam Telecom Limited
SHYMINV.BO,SHYAMKAMAL INVESTMENTS LTD.
SIBARAUT.BO,Sibar Auto Parts Ltd
SICAGEN.BO,Sicagen India Limited
SICAGEN.NS,Sicagen India Limited
SICAL.BO,Sical Logistics Ltd.
SICAL.NS,Sical Logistics Limited
SICAPIT.BO,SI CAPITAL & FINANCIAL SERVICE
SICL.BO,SUVIDHA INFRAESTATE CORPORATIO
SIDDHA.BO,Siddha Ventures Ltd
SIEL.BO,SUPERIOR INDUSTRIAL ENTERPRISE
SIELFNS.BO,Siel Financial Services Ltd.
SIEMENS.BO,Siemens Limited
SIEMENS.NS,Siemens Limited
SIENERGY.BO,SINNER ENERGY INDIA LIMITED
SIGNETIND.BO,SIGNET INDUSTRIES LIMITED
SIKA.BO,Sika Interplant Systems Ltd.
SIKOZY.BO,Sikozy Realtors Ltd
SIL.BO,STANDARD INDUSTRIES LTD.
SIL.NS,Standard Industries Limited
SILICON.BO,Silicon Valley Infotech Limited
SILINFRA.BO,SILVERPOINT INFRATECH LTD
SILINV.BO,SIL INVESTMENTS LTD.
SILINV.NS,SIL Investments Ltd.
SILVERO.BO,SILVER OAK COMMERCIAL LTD.
SILVOAK.BO,Silver Oak India Ltd.
SIMBHALS.BO,Simbhaoli Sugars Limited
SIMBHALS.NS,Simbhaoli Sugars Limited
SIMMOND.BO,Simmonds-Marshall Ltd
SIMPLEXCAS.BO,SIMPLEX CASTINGS LTD.
SIMPLEXINF.BO,SIMPLEX INFRASTRUCTURES LTD.
SIMPLEXINF.NS,Simplex Infrastructures Limited
SIMPLXMIL.BO,Simplex Mills Company Limited
SIMPLXPAP.BO,Simplex Papers Ltd.
SIMPLXREA.BO,Simplex Realty Limited
SIMRAN.BO,Simran Farms Ltd
SINCLAIR.BO,Sinclairs Hotels Limited
SINDHUTRAD.BO,SINDHU TRADE LINKS LIMITED
SINGER.BO,Singer India Ltd.
SINTEX.BO,Sintex Industries Limited
SINTEX.NS,Sintex Industries Limited
SIPIND.BO,SIP Industries Ltd.
SIPL.BO,SHELTER INFRA PROJECTS LTD.
SITAENT.BO,Sita Enterprises Limited
SITASHREE.NS,Sita Shree Food Products Limited
SIYSIL.BO,SIYARAM SILK MILLS LTD.
SIYSIL.NS,Siyaram Silk Mills Limited
SJCORP.BO,SJ Corporation Ltd.
SJVN.BO,SJVN Limited
SJVN.NS,SJVN Limited
SKC.BO,Sri Krishna Constructions (Ind
SKFINDIA.BO,SKF INDIA LTD.
SKFINDIA.NS,SKF India Limited
SKIL.BO,SKIL Infrastructure Limited
SKIL.NS,SKIL Infrastructure Limited
SKIPPER.BO,SKIPPER LTD
SKIPPER.NS,Skipper Limited
SKMEGGPROD.BO,SKM EGG PRODUCTS EXPORT (INDIA
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited
SKPMIL.BO,Shree Krishna Paper Mills & Industries Ltd.
SKPSEC.BO,SKP Securities Limited
SKRABUL.BO,Shukra Bullions Ltd.
SKSNFAB.BO,S KUMAR SNFB
SKSYNFB.BO,S KUM SYN
SKUMAR.BO,S. Kumars Online Ltd.
SKUMARF.BO,S KUMARSYNFB
SKUMARN.BO,S. Kumars Nationwide Ltd.
SKUMSNB.BO,S KUMAR SNFB
SKUMSYF.BO,S KUMARSNFAB
SKUMSYN.BO,SKUMARSYNFAB
SKYIND.BO,Sky Industries Limited
SKYLMILAR.BO,Skyline Millars Ltd.
SKYSS.BO,Skypak Service Specialists Ltd.
SLSTLQ.BO,Sri Lakshmi Saraswathi Textiles (Arni) Limited
SMARTFIN.BO,Smart Finsec Limited
SMARTLINK.BO,Smartlink Network Systems Limited
SMARTLINK.NS,Smartlink Network Systems Limited
SMENER.BO,SM Energy Teknik & Electronics Ltd.
SMFIL.BO,SMITHS & FOUNDERS (INDIA) LIMI
SMIFS.BO,SMIFS Capital Markets Limited
SML.BO,Soni Medicare Limited
SMLISUZU.BO,SML ISUZU LIMITED
SMLISUZU.NS,SML Isuzu Limited
SMPL.BO,Splendid Metal Products Limite
SMPL.NS,Splendid Metal Products Limited
SMSPHARMA.BO,SMS Pharmaceuticals Limited
SMSPHARMA.NS,SMS Pharmaceuticals Limited
SNL.BO,SNL Bearings Ltd.
SNOWMAN.BO,SNOWMAN LOGISTICS LTD
SNOWMAN.NS,Snowman Logistics Limited
SOBHA.BO,Sobha Limited
SOBHA.NS,Sobha Limited
SOBME.BO,SOBHAGYA MERCHANTILE LTD.
SODFC.BO,Som Datt Finance Corp Ltd
SOFCOM.BO,SOFCOM SYSTEMS LIMITED
SOFTBPO.BO,IDream Film Infrastructure Company Ltd
SOFTSOL.BO,Softsol India Ltd.
SOLARINDS.BO,SOLAR INDUSTRIES INDIA LTD.
SOLARINDS.NS,Solar Industries India Limited
SOLIDSTON.BO,Solid Stone Company Limited
SOLIMAC.BO,Solitaire Machine Tools Limited
SOMANYCERA.BO,SOMANY CERAMICS LTD.
SOMANYCERA.NS,Somany Ceramics Limited
SOMAPPR.BO,Soma Papers and Industries Limited
SOMATEX.BO,Soma Textiles & Industries Limited
SOMATEX.NS,Soma Textiles & Industries Limited
SOMICONV.BO,Somi Conveyor Beltings Ltd.
SONAL.BO,Sonal Mercantile Limited
SONALAD.BO,Sonal Adhesives Ltd
SONATSOFTW.BO,SONATA SOFTWARE LTD.
SONATSOFTW.NS,Sonata Software Limited
SOTL.BO,Savita Oil Technologies Limited
SOTL.NS,Savita Oil Technologies Limited
SOURCEIND.BO,SOURCE INDUSTRIES (INDIA) LTD.
SOURCENTRL.BO,SOURCE NATURAL FOODS & HERBAL
SOUTHBANK.BO,SOUTH INDIAN BANK LTD.
SOUTHBANK.NS,The South Indian Bank Limited
SOUTHMG.BO,Southern Magnesium and Chemicals Limited
SOUTLAT.BO,SOUTHERN LATEX LTD.
SOVERDIA.BO,Sovereign Diamonds Ltd
SPACEAGE.BO,Spaceage Products Limited
SPARC.BO,Sparc Systems Ltd.
SPARC.NS,Sun Pharma Advanced Research Company Limited
SPARCSYS.BO,SPARC SYSTEMS LTD.
SPCAPIT.BO,S P Capital Financing Ltd.
SPECFOOD.BO,Spectrum Foods Ltd.
SPECIALITY.BO,SPECIALITY RESTAURANTS LTD.
SPECIALITY.NS,Speciality Restaurants Limited
SPECIAPP.BO,Speciality Papers Ltd.
SPECMKT.BO,SPECULAR MARKETING & FINANCING
SPECTRA.BO,Spectra Industries Ltd.
SPELS.BO,SPEL Semiconductor Limited
SPENTA.BO,Spenta International Limited
SPENTEX.BO,Spentex Industries Limited
SPENTEX.NS,Spentex Industries Limited
SPHEREGSL.BO,Sphere Global Services Ltd
SPIC.BO,SOUTHERN PETROCHEMICALS LTD.
SPIC.NS,Southern Petrochemical Industries Corporation Limited
SPICEISL.BO,Spice Islands Apparels Ltd.
SPICEJET.BO,SpiceJet Limited
SPLIL.BO,Spl Industries Ltd
SPLIL.NS,SPL Industries Limited
SPMLINFRA.BO,SPML INFRA LIMITED
SPMLINFRA.NS,SPML Infra Limited
SPORTKING.BO,Sportking India Ltd.
SPS.BO,SPS FINQUEST LTD
SPSINT.BO,SPS International Ltd.
SPSL.BO,Shree Precoated Steels Limited
SPTRSHI.BO,Saptarishi Agro Industries Limited
SPYL.BO,SHEKHAWATI POLY-YARN LTD.
SPYL.NS,Shekhawati Poly-Yarn Limited
SRAMSET.BO,Shriram Asset Management Company Ltd
SRDAPRT.BO,Sarda Proteins Ltd.
SRECR.BO,SREECHEM RESINS LTD.
SREEL.BO,SREELEATHERS LTD.
SREEL.NS,Sreeleathers Limited
SREINFRA.BO,SREI Infrastructure Finance Limited
SREINFRA.NS,SREI Infrastructure Finance Limited
SRESTHA.BO,Srestha Finvest Limited
SRF.BO,SRF LTD.
SRF.NS,SRF Limited
SRGHFL.BO,SRG HOUSING FINANCE LTD.
SRHHYPOLTD.BO,SREE RAYALASEEMA HI-STRENGTH H
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited
SRICC.BO,Sri Chakra Cement Limited
SRIKPRIND.BO,SRI KPR INDUSTRIES LTD.
SRIMT.BO,SRIVEN MULTI-TECH LTD.
SRINACHA.BO,Sri Nachammai Cotton Mills Limited
SRINANDAA.BO,SRI NANDAA SPINNERS LTD.
SRIND.BO,S R Industries Limited
SRIPIPES.BO,Srikalahasthi Pipes Limited
SRIPIPES.NS,Srikalahasthi Pipes Limited
SRMCL.BO,Sri Ramakrishna Mills (Coimbatore) Limited
SRMENERGY.BO,SRM Energy Ltd
SRPML.BO,Shree Rajeshwaranand Paper Mills Ltd.
SRSLTD.NS,SRS Limited
SRTRANSFIN.BO,SHRIRAM TRANSPORT FINANCE CO.L
SRTRANSFIN.NS,Shriram Transport Finance Company Limited
SSLEL.BO,Sir Shadi Lal Enterprises Limited
SSLFINANCE.BO,ARCHANA SOFTWARE LTD.
SSPDL.BO,SSPDL Ltd
SSPNFIN.BO,SSPN Finance Limited
SSWL.BO,STEEL STRIPS WHEELS LTD.
SSWL.NS,Steel Strips Wheels Limited
SSWRL.BO,Shree Steel Wire Ropes Ltd.
STAMPEDE.BO,STAMPEDE CAPITAL LIMITED
STANCAP.BO,Standard Capital Markets Limited
STANPACK.BO,Stanpacks (India) Limited
STANROS.BO,STANROSE MAFATLAL INVESTMENTS
STAR.BO,Strides Shasun Limited
STAR.NS,Strides Shasun Limited
STARCOM.BO,STARCOM INFORMATION TECHNOLOGY
STARDELTA.BO,STAR DELTA TRANSFORMERS LIMITE
STARLIT.BO,Starlit Power Systems Limited
STARLITE.BO,Starlite Components Ltd.
STARLOG.BO,Starlog Enterprises Limited
STARPAPER.BO,STAR PAPER MILLS LTD.
STARPAPER.NS,Star Paper Mills Limited
STCINDIA.BO,STATE TRADING CORPORATION OF I
STCINDIA.NS,The State Trading Corporation of India Limited
STCORP.BO,S & T Corporation Limited
STDBAT.BO,STANDARD BATTERIES LTD.
STDSFAC.BO,STANDARD SURFACTANTS LTD.
STEELCAS.BO,Steelcast Ltd
STEELCO.BO,Steelco Gujarat Ltd.
STEELXIND.BO,Steel Exchange India Ltd.
STEL.BO,STEL HOLDINGS LIMITED
STEL.NS,STEL Holdings Limited
STELLANT.BO,STELLANT SECURITIES (INDIA) LT
STELLAR.BO,STELLAR CAPITAL SERVICES LTD
STEP2COR.BO,Step Two Corporation Limited
STERTOOLS.BO,STERLING TOOLS LTD.
STERTOOLS.NS,Sterling Tools Limited
STEWARTQ.BO,Stewarts & Lloyds Of India Ltd.
STHINPA.BO,The South India Paper Mills Limited
STIGRAN.BO,STI GRANITE INDIA LTD.
STINDIA.BO,STI INDIA LTD.
STINDIA.NS,STI India Limited
STLSTRINF.BO,Steel Strips Infrastructures Limited
STOVACQ.BO,"Stovec Industries, Ltd."
